id,team_api_id,team_long_name,date,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth
35283,9773,FC Porto,2010-02-22,30.0,30.0,60.0,60.0,60.0,30.0,30.0,30.0
35283,9773,FC Porto,2011-02-22,50.0,50.0,50.0,65.0,65.0,55.0,43.0,65.0
35283,9773,FC Porto,2012-02-22,52.0,53.0,56.0,72.0,68.0,61.0,49.0,60.0
35283,9773,FC Porto,2013-09-20,52.0,53.0,56.0,72.0,68.0,58.0,60.0,57.0
35283,9773,FC Porto,2014-09-19,52.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0
35283,9773,FC Porto,2015-09-10,70.0,53.0,56.0,66.0,68.0,58.0,60.0,60.0
35284,9807,CF Os Belenenses,2010-02-22,30.0,30.0,55.0,45.0,60.0,30.0,30.0,30.0
35284,9807,CF Os Belenenses,2014-09-19,52.0,52.0,40.0,37.0,48.0,38.0,48.0,49.0
35284,9807,CF Os Belenenses,2015-09-10,51.0,52.0,43.0,37.0,48.0,38.0,48.0,49.0
35285,9768,Sporting CP,2010-02-22,30.0,30.0,55.0,60.0,55.0,30.0,30.0,30.0
35285,9768,Sporting CP,2011-02-22,50.0,35.0,65.0,65.0,35.0,55.0,45.0,50.0
35285,9768,Sporting CP,2012-02-22,53.0,56.0,67.0,68.0,69.0,52.0,49.0,54.0
35285,9768,Sporting CP,2013-09-20,53.0,56.0,67.0,68.0,60.0,52.0,49.0,54.0
35285,9768,Sporting CP,2014-09-19,55.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0
35285,9768,Sporting CP,2015-09-10,57.0,56.0,42.0,50.0,55.0,60.0,60.0,54.0
35286,7992,Trofense,2015-09-10,52.46227709190672,50.0,52.16529492455418,53.0,53.0,45.0,48.0,52.185871056241425
35287,7844,Vitória Guimarães,2010-02-22,30.0,30.0,55.0,55.0,55.0,30.0,30.0,30.0
35287,7844,Vitória Guimarães,2011-02-22,65.0,47.0,65.0,50.0,49.0,55.0,55.0,48.0
35287,7844,Vitória Guimarães,2012-02-22,40.0,39.0,53.0,68.0,58.0,50.0,59.0,68.0
35287,7844,Vitória Guimarães,2013-09-20,40.0,39.0,53.0,68.0,58.0,50.0,59.0,64.0
35287,7844,Vitória Guimarães,2014-09-19,40.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0
35287,7844,Vitória Guimarães,2015-09-10,40.0,39.0,53.0,62.0,58.0,37.0,40.0,64.0
35288,10238,Vitória Setúbal,2010-02-22,30.0,30.0,60.0,50.0,55.0,30.0,30.0,30.0
35288,10238,Vitória Setúbal,2011-02-22,50.0,50.0,50.0,65.0,50.0,35.0,55.0,50.0
35288,10238,Vitória Setúbal,2012-02-22,56.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0
35288,10238,Vitória Setúbal,2013-09-20,56.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0
35288,10238,Vitória Setúbal,2014-09-19,56.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0
35288,10238,Vitória Setúbal,2015-09-10,58.0,42.0,54.0,52.0,52.0,37.0,37.0,58.0
35289,6403,FC Paços de Ferreira,2010-02-22,30.0,30.0,50.0,60.0,60.0,30.0,30.0,30.0
35289,6403,FC Paços de Ferreira,2011-02-22,50.0,50.0,50.0,49.0,49.0,45.0,55.0,50.0
35289,6403,FC Paços de Ferreira,2012-02-22,38.0,39.0,52.0,53.0,52.0,36.0,39.0,68.0
35289,6403,FC Paços de Ferreira,2013-09-20,50.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0
35289,6403,FC Paços de Ferreira,2014-09-19,38.0,39.0,52.0,53.0,52.0,36.0,39.0,64.0
35289,6403,FC Paços de Ferreira,2015-09-10,63.0,39.0,64.0,53.0,52.0,36.0,39.0,64.0
35290,10264,SC Braga,2010-02-22,30.0,30.0,55.0,50.0,60.0,30.0,30.0,30.0
35290,10264,SC Braga,2011-02-22,30.0,30.0,55.0,50.0,60.0,40.0,60.0,50.0
35290,10264,SC Braga,2012-02-22,53.0,46.0,53.0,53.0,52.0,23.0,48.0,39.0
35290,10264,SC Braga,2013-09-20,66.0,54.0,53.0,53.0,52.0,25.0,56.0,39.0
35290,10264,SC Braga,2014-09-19,53.0,55.0,53.0,65.0,39.0,25.0,56.0,39.0
35290,10264,SC Braga,2015-09-10,55.0,55.0,62.0,65.0,39.0,25.0,56.0,39.0
35291,10213,Amadora,2015-09-10,52.46227709190672,50.0,52.16529492455418,53.0,53.0,45.0,48.0,52.185871056241425
35292,10215,Académica de Coimbra,2010-02-22,30.0,30.0,50.0,60.0,55.0,30.0,30.0,30.0
35292,10215,Académica de Coimbra,2011-02-22,30.0,50.0,50.0,50.0,55.0,30.0,45.0,65.0
35292,10215,Académica de Coimbra,2012-02-22,45.0,44.0,55.0,57.0,60.0,52.0,38.0,61.0
35292,10215,Académica de Coimbra,2013-09-20,45.0,44.0,55.0,57.0,60.0,52.0,38.0,61.0
35292,10215,Académica de Coimbra,2014-09-19,52.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0
35292,10215,Académica de Coimbra,2015-09-10,53.0,44.0,55.0,51.0,60.0,39.0,38.0,61.0
35293,7841,Rio Ave FC,2010-02-22,30.0,30.0,45.0,55.0,60.0,30.0,30.0,30.0
35293,7841,Rio Ave FC,2011-02-22,50.0,50.0,65.0,65.0,50.0,45.0,45.0,50.0
35293,7841,Rio Ave FC,2012-02-22,36.0,38.0,60.0,54.0,54.0,39.0,50.0,42.0
35293,7841,Rio Ave FC,2013-09-20,36.0,38.0,60.0,54.0,54.0,39.0,50.0,42.0
35293,7841,Rio Ave FC,2014-09-19,66.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0
35293,7841,Rio Ave FC,2015-09-10,66.0,44.0,58.0,65.0,54.0,39.0,48.0,66.0
35294,9772,SL Benfica,2010-02-22,30.0,30.0,50.0,55.0,65.0,30.0,30.0,30.0
35294,9772,SL Benfica,2011-02-22,65.0,35.0,65.0,55.0,51.0,55.0,56.0,60.0
35294,9772,SL Benfica,2012-02-22,55.0,48.0,69.0,56.0,54.0,61.0,51.0,57.0
35294,9772,SL Benfica,2013-09-20,65.0,54.0,69.0,56.0,54.0,60.0,58.0,57.0
35294,9772,SL Benfica,2014-09-19,70.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0
35294,9772,SL Benfica,2015-09-10,69.0,53.0,65.0,66.0,54.0,60.0,57.0,54.0
35295,6421,Leixões SC,2010-02-22,30.0,30.0,50.0,50.0,65.0,30.0,30.0,30.0
35296,10214,CD Nacional,2010-02-22,45.0,30.0,60.0,55.0,50.0,30.0,30.0,30.0
35296,10214,CD Nacional,2011-02-22,47.0,30.0,60.0,55.0,50.0,35.0,55.0,48.0
35296,10214,CD Nacional,2012-02-22,41.0,43.0,53.0,59.0,53.0,49.0,50.0,57.0
35296,10214,CD Nacional,2013-09-20,41.0,43.0,53.0,59.0,53.0,49.0,50.0,57.0
35296,10214,CD Nacional,2014-09-19,41.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0
35296,10214,CD Nacional,2015-09-10,65.0,43.0,53.0,44.0,53.0,42.0,42.0,57.0
35297,9809,Naval 1° de Maio,2010-02-22,30.0,30.0,45.0,50.0,70.0,30.0,30.0,30.0
35297,9809,Naval 1° de Maio,2011-02-22,50.0,65.0,35.0,50.0,50.0,45.0,41.0,35.0
35298,10212,CS Marítimo,2010-02-22,30.0,30.0,55.0,50.0,65.0,30.0,30.0,30.0
35298,10212,CS Marítimo,2011-02-22,30.0,30.0,55.0,60.0,50.0,49.0,45.0,50.0
35298,10212,CS Marítimo,2012-02-22,38.0,44.0,54.0,76.0,55.0,38.0,49.0,46.0
35298,10212,CS Marítimo,2013-09-20,38.0,44.0,54.0,76.0,55.0,38.0,49.0,46.0
35298,10212,CS Marítimo,2014-09-19,67.0,66.0,67.0,64.0,55.0,37.0,45.0,44.0
35298,10212,CS Marítimo,2015-09-10,61.0,66.0,67.0,64.0,55.0,38.0,49.0,46.0
35769,9771,"União de Leiria, SAD",2010-02-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
35769,9771,"União de Leiria, SAD",2011-02-22,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
35769,9771,"União de Leiria, SAD",2012-02-22,36.0,36.0,52.0,50.0,46.0,53.0,45.0,56.0
35774,2033,S.C. Olhanense,2010-02-22,45.0,55.0,50.0,60.0,45.0,50.0,45.0,60.0
35774,2033,S.C. Olhanense,2011-02-22,65.0,55.0,50.0,50.0,65.0,50.0,45.0,35.0
35774,2033,S.C. Olhanense,2012-02-22,45.0,40.0,53.0,37.0,44.0,37.0,24.0,44.0
35774,2033,S.C. Olhanense,2013-09-20,45.0,52.0,53.0,37.0,43.0,37.0,31.0,44.0
35774,2033,S.C. Olhanense,2014-09-19,45.0,40.0,53.0,37.0,44.0,37.0,24.0,44.0
36248,9765,Portimonense,2014-09-19,52.46227709190672,50.0,52.16529492455418,53.0,53.0,45.0,48.0,52.185871056241425
36253,10211,SC Beira Mar,2011-02-22,48.0,46.0,50.0,50.0,57.0,47.0,55.0,53.0
36253,10211,SC Beira Mar,2012-02-22,39.0,48.0,53.0,53.0,59.0,37.0,52.0,61.0
36253,10211,SC Beira Mar,2013-09-20,39.0,48.0,53.0,53.0,59.0,37.0,52.0,61.0
36723,4064,Feirense,2013-09-20,52.46227709190672,50.0,52.16529492455418,53.0,53.0,45.0,48.0,52.185871056241425
36735,9764,Gil Vicente FC,2012-02-22,46.0,41.0,54.0,52.0,46.0,39.0,57.0,53.0
36735,9764,Gil Vicente FC,2013-09-20,46.0,41.0,54.0,52.0,46.0,39.0,57.0,53.0
36735,9764,Gil Vicente FC,2014-09-19,65.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0
36735,9764,Gil Vicente FC,2015-09-10,68.0,41.0,54.0,47.0,46.0,39.0,40.0,53.0
37210,8348,Moreirense FC,2013-09-20,38.0,43.0,51.0,54.0,39.0,44.0,46.0,48.0
37210,8348,Moreirense FC,2015-09-10,38.0,43.0,51.0,54.0,39.0,44.0,46.0,48.0
37214,7842,Estoril Praia,2013-09-20,66.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0
37214,7842,Estoril Praia,2014-09-19,66.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0
37214,7842,Estoril Praia,2015-09-10,59.0,52.0,47.0,53.0,39.0,46.0,49.0,55.0
37696,158085,FC Arouca,2014-09-19,69.0,39.0,55.0,59.0,46.0,35.0,37.0,37.0
37696,158085,FC Arouca,2015-09-10,65.0,39.0,55.0,59.0,46.0,37.0,39.0,37.0
38173,6547,FC Penafiel,2015-09-10,54.0,39.0,52.0,56.0,38.0,40.0,35.0,46.0
38176,8613,Boavista FC,2015-09-10,47.0,50.0,37.0,38.0,53.0,32.0,62.0,54.0
38789,6367,Uniao da Madeira,2015-09-10,52.46227709190672,50.0,52.16529492455418,53.0,53.0,45.0,48.0,52.185871056241425
38791,188163,Tondela,2015-09-10,52.46227709190672,50.0,52.16529492455418,53.0,53.0,45.0,48.0,52.185871056241425
39387,8596,Falkirk,2010-02-22,70.0,70.0,60.0,70.0,70.0,60.0,70.0,70.0
39388,8548,Rangers,2010-02-22,65.0,50.0,70.0,70.0,70.0,60.0,70.0,70.0
39388,8548,Rangers,2011-02-22,51.0,33.0,48.0,67.0,79.0,46.0,47.0,51.0
39388,8548,Rangers,2012-02-22,45.0,45.0,38.0,62.0,60.0,48.0,48.0,62.0
39388,8548,Rangers,2013-09-20,55.0,45.0,38.0,52.0,60.0,48.0,48.0,52.0
39388,8548,Rangers,2014-09-19,45.0,45.0,38.0,62.0,60.0,48.0,48.0,62.0
39388,8548,Rangers,2015-09-10,45.0,55.0,38.0,62.0,53.0,48.0,48.0,55.0
39389,9860,Heart of Midlothian,2010-02-22,70.0,70.0,70.0,70.0,70.0,60.0,70.0,70.0
39389,9860,Heart of Midlothian,2011-02-22,66.0,53.0,53.0,68.0,66.0,56.0,68.0,66.0
39389,9860,Heart of Midlothian,2012-02-22,55.0,62.0,55.0,60.0,60.0,50.0,52.0,57.0
39389,9860,Heart of Midlothian,2013-09-20,52.0,53.0,59.0,60.0,64.0,52.0,53.0,57.0
39389,9860,Heart of Midlothian,2014-09-19,55.0,62.0,55.0,61.0,60.0,49.0,52.0,57.0
39390,9927,Motherwell,2010-02-22,70.0,70.0,70.0,70.0,65.0,60.0,70.0,70.0
39390,9927,Motherwell,2011-02-22,48.0,49.0,52.0,52.0,48.0,47.0,46.0,48.0
39390,9927,Motherwell,2012-02-22,70.0,55.0,40.0,46.0,60.0,38.0,42.0,62.0
39390,9927,Motherwell,2013-09-20,67.0,54.0,49.0,47.0,58.0,39.0,43.0,64.0
39390,9927,Motherwell,2014-09-19,70.0,55.0,42.0,47.0,60.0,41.0,43.0,62.0
39390,9927,Motherwell,2015-09-10,64.0,55.0,44.0,45.0,27.0,37.0,44.0,51.0
39391,8597,Kilmarnock,2010-02-22,70.0,70.0,70.0,70.0,65.0,60.0,70.0,70.0
39391,8597,Kilmarnock,2011-02-22,36.0,36.0,37.0,52.0,51.0,48.0,43.0,48.0
39391,8597,Kilmarnock,2012-02-22,56.0,61.0,55.0,48.0,46.0,43.0,43.0,52.0
39391,8597,Kilmarnock,2013-09-20,53.0,54.0,55.0,50.0,49.0,47.0,49.0,52.0
39391,8597,Kilmarnock,2014-09-19,56.0,61.0,56.0,48.0,46.0,44.0,44.0,52.0
39391,8597,Kilmarnock,2015-09-10,50.0,60.0,49.0,62.0,47.0,46.0,46.0,52.0
39392,10251,Hibernian,2010-02-22,70.0,70.0,60.0,70.0,70.0,60.0,70.0,70.0
39392,10251,Hibernian,2011-02-22,48.0,51.0,52.0,64.0,52.0,47.0,47.0,51.0
39392,10251,Hibernian,2012-02-22,55.0,44.0,46.0,48.0,44.0,42.0,40.0,40.0
39392,10251,Hibernian,2013-09-20,60.0,46.0,58.0,48.0,44.0,47.0,46.0,60.0
39392,10251,Hibernian,2014-09-19,55.0,44.0,47.0,43.0,49.0,43.0,41.0,40.0
39393,8485,Aberdeen,2010-02-22,70.0,70.0,70.0,70.0,70.0,60.0,70.0,70.0
39393,8485,Aberdeen,2011-02-22,47.0,52.0,53.0,48.0,52.0,47.0,47.0,52.0
39393,8485,Aberdeen,2012-02-22,58.0,62.0,45.0,70.0,55.0,40.0,40.0,60.0
39393,8485,Aberdeen,2013-09-20,62.0,45.0,40.0,50.0,55.0,42.0,42.0,60.0
39393,8485,Aberdeen,2014-09-19,58.0,62.0,56.0,68.0,57.0,41.0,42.0,60.0
39393,8485,Aberdeen,2015-09-10,59.0,53.0,51.0,72.0,63.0,49.0,45.0,63.0
39394,8066,Inverness Caledonian Thistle,2011-02-22,36.0,67.0,66.0,37.0,51.0,37.0,57.0,36.0
39394,8066,Inverness Caledonian Thistle,2012-02-22,61.0,59.0,48.0,52.0,54.0,40.0,40.0,46.0
39394,8066,Inverness Caledonian Thistle,2013-09-20,35.0,54.0,56.0,54.0,61.0,47.0,46.0,46.0
39394,8066,Inverness Caledonian Thistle,2014-09-19,61.0,59.0,50.0,57.0,55.0,43.0,41.0,46.0
39394,8066,Inverness Caledonian Thistle,2015-09-10,48.0,32.0,57.0,48.0,69.0,44.0,44.0,51.0
39395,9925,Celtic,2010-02-22,70.0,70.0,65.0,70.0,70.0,60.0,70.0,70.0
39395,9925,Celtic,2011-02-22,54.0,52.0,52.0,67.0,51.0,46.0,46.0,67.0
39395,9925,Celtic,2012-02-22,70.0,58.0,54.0,58.0,60.0,50.0,50.0,60.0
39395,9925,Celtic,2013-09-20,50.0,53.0,57.0,58.0,60.0,55.0,51.0,60.0
39395,9925,Celtic,2014-09-19,70.0,58.0,55.0,61.0,62.0,51.0,54.0,60.0
39395,9925,Celtic,2015-09-10,54.0,53.0,51.0,51.0,62.0,58.0,55.0,56.0
39396,9800,St. Mirren,2010-02-22,70.0,70.0,70.0,70.0,70.0,60.0,70.0,70.0
39396,9800,St. Mirren,2011-02-22,48.0,48.0,52.0,48.0,48.0,43.0,44.0,51.0
39396,9800,St. Mirren,2012-02-22,60.0,75.0,62.0,45.0,60.0,50.0,48.0,40.0
39396,9800,St. Mirren,2013-09-20,42.0,43.0,47.0,46.0,60.0,53.0,49.0,42.0
39396,9800,St. Mirren,2014-09-19,58.0,70.0,62.0,56.0,61.0,50.0,49.0,41.0
39396,9800,St. Mirren,2015-09-10,38.0,33.0,53.0,58.0,53.0,60.0,58.0,48.0
39397,8429,Hamilton Academical FC,2010-02-22,70.0,70.0,70.0,70.0,60.0,60.0,65.0,70.0
39397,8429,Hamilton Academical FC,2011-02-22,66.0,52.0,52.0,53.0,34.0,46.0,47.0,52.0
39397,8429,Hamilton Academical FC,2015-09-10,48.0,47.0,73.0,53.0,71.0,55.0,48.0,52.0
39398,9938,Dundee United,2010-02-22,70.0,70.0,65.0,70.0,70.0,60.0,70.0,70.0
39398,9938,Dundee United,2011-02-22,68.0,53.0,67.0,53.0,67.0,57.0,57.0,63.0
39398,9938,Dundee United,2012-02-22,60.0,60.0,50.0,50.0,35.0,40.0,38.0,52.0
39398,9938,Dundee United,2013-09-20,53.0,52.0,55.0,53.0,42.0,41.0,41.0,52.0
39398,9938,Dundee United,2014-09-19,60.0,60.0,52.0,55.0,38.0,41.0,40.0,52.0
39398,9938,Dundee United,2015-09-10,60.0,53.0,55.0,49.0,45.0,48.0,42.0,53.0
39853,8467,St. Johnstone FC,2010-02-22,70.0,50.0,50.0,50.0,50.0,30.0,70.0,30.0
39853,8467,St. Johnstone FC,2011-02-22,67.0,48.0,47.0,47.0,54.0,33.0,47.0,37.0
39853,8467,St. Johnstone FC,2012-02-22,57.0,57.0,46.0,48.0,38.0,42.0,38.0,52.0
39853,8467,St. Johnstone FC,2013-09-20,60.0,58.0,48.0,49.0,38.0,44.0,42.0,56.0
39853,8467,St. Johnstone FC,2014-09-19,56.0,57.0,47.0,49.0,40.0,40.0,40.0,52.0
39853,8467,St. Johnstone FC,2015-09-10,62.0,48.0,47.0,49.0,40.0,37.0,48.0,55.0
40757,8457,Dunfermline Athletic,2012-02-22,55.0,60.0,46.0,68.0,54.0,42.0,43.0,63.0
41216,8284,Dundee FC,2013-09-20,50.0,49.0,38.0,60.0,53.0,48.0,47.0,59.0
41216,8284,Dundee FC,2015-09-10,47.0,48.0,32.0,61.0,65.0,50.0,44.0,52.0
41217,8649,Ross County FC,2013-09-20,35.0,62.0,50.0,36.0,50.0,40.0,56.0,47.0
41217,8649,Ross County FC,2014-09-19,34.0,34.0,44.0,38.0,38.0,39.0,51.0,44.0
41217,8649,Ross County FC,2015-09-10,45.0,60.0,46.0,49.0,58.0,36.0,53.0,34.0
41673,8426,Partick Thistle F.C.,2014-09-19,48.0,37.0,49.0,50.0,52.0,47.0,44.0,52.0
41673,8426,Partick Thistle F.C.,2015-09-10,48.0,47.0,47.0,53.0,60.0,46.0,46.0,49.0
43035,10267,Valencia CF,2010-02-22,30.0,30.0,55.0,60.0,70.0,55.0,60.0,60.0
43035,10267,Valencia CF,2011-02-22,41.0,40.0,56.0,55.0,64.0,40.0,48.0,54.0
43035,10267,Valencia CF,2012-02-22,20.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0
43035,10267,Valencia CF,2013-09-20,20.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0
43035,10267,Valencia CF,2014-09-19,30.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0
43035,10267,Valencia CF,2015-09-10,35.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0
43036,8661,RCD Mallorca,2010-02-22,40.0,40.0,50.0,40.0,50.0,45.0,40.0,45.0
43036,8661,RCD Mallorca,2011-02-22,53.0,52.0,55.0,52.0,53.0,47.0,48.0,55.0
43036,8661,RCD Mallorca,2012-02-22,58.0,57.0,53.0,57.0,53.0,59.0,41.0,56.0
43036,8661,RCD Mallorca,2013-09-20,62.0,57.0,53.0,57.0,53.0,59.0,41.0,56.0
43036,8661,RCD Mallorca,2014-09-19,62.0,57.0,53.0,57.0,53.0,59.0,41.0,56.0
43036,8661,RCD Mallorca,2015-09-10,62.0,57.0,53.0,57.0,53.0,59.0,41.0,56.0
43037,8371,CA Osasuna,2010-02-22,35.0,35.0,45.0,65.0,55.0,30.0,65.0,55.0
43037,8371,CA Osasuna,2011-02-22,55.0,54.0,56.0,69.0,68.0,48.0,61.0,68.0
43037,8371,CA Osasuna,2012-02-22,34.0,52.0,55.0,59.0,54.0,47.0,52.0,69.0
43037,8371,CA Osasuna,2013-09-20,38.0,52.0,55.0,59.0,54.0,47.0,52.0,69.0
43037,8371,CA Osasuna,2014-09-19,38.0,52.0,55.0,59.0,54.0,47.0,52.0,65.0
43037,8371,CA Osasuna,2015-09-10,38.0,52.0,55.0,59.0,54.0,47.0,52.0,69.0
43038,10205,Villarreal CF,2010-02-22,64.0,30.0,55.0,35.0,70.0,65.0,30.0,70.0
43038,10205,Villarreal CF,2011-02-22,42.0,41.0,53.0,38.0,70.0,50.0,48.0,54.0
43038,10205,Villarreal CF,2012-02-22,20.0,26.0,43.0,57.0,58.0,51.0,51.0,56.0
43038,10205,Villarreal CF,2013-09-20,24.0,26.0,43.0,57.0,58.0,51.0,51.0,56.0
43038,10205,Villarreal CF,2014-09-19,35.0,35.0,43.0,57.0,58.0,51.0,51.0,56.0
43038,10205,Villarreal CF,2015-09-10,48.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0
43039,9783,RC Deportivo de La Coruña,2010-02-22,30.0,30.0,30.0,45.0,65.0,35.0,35.0,45.0
43039,9783,RC Deportivo de La Coruña,2011-02-22,56.0,42.0,57.0,69.0,61.0,38.0,44.0,69.0
43039,9783,RC Deportivo de La Coruña,2012-02-22,56.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0
43039,9783,RC Deportivo de La Coruña,2013-09-20,56.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0
43039,9783,RC Deportivo de La Coruña,2014-09-19,56.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0
43039,9783,RC Deportivo de La Coruña,2015-09-10,53.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0
43040,8633,Real Madrid CF,2010-02-22,55.0,30.0,70.0,60.0,70.0,65.0,40.0,65.0
43040,8633,Real Madrid CF,2011-02-22,54.0,39.0,67.0,60.0,67.0,68.0,55.0,55.0
43040,8633,Real Madrid CF,2012-02-22,45.0,35.0,71.0,54.0,73.0,49.0,60.0,68.0
43040,8633,Real Madrid CF,2013-09-20,50.0,41.0,68.0,54.0,72.0,39.0,49.0,65.0
43040,8633,Real Madrid CF,2014-09-19,50.0,41.0,68.0,54.0,69.0,39.0,49.0,65.0
43040,8633,Real Madrid CF,2015-09-10,50.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0
43041,8388,CD Numancia,2010-02-22,55.0,40.0,50.0,55.0,55.0,30.0,55.0,55.0
43041,8388,CD Numancia,2011-02-22,71.0,53.0,38.0,53.0,53.0,40.0,49.0,55.0
43041,8388,CD Numancia,2012-02-22,44.0,45.0,54.0,41.0,57.0,50.0,46.0,62.0
43041,8388,CD Numancia,2013-09-20,44.0,45.0,54.0,41.0,57.0,50.0,46.0,62.0
43041,8388,CD Numancia,2014-09-19,44.0,45.0,54.0,41.0,57.0,50.0,46.0,62.0
43041,8388,CD Numancia,2015-09-10,44.0,45.0,54.0,41.0,57.0,50.0,46.0,62.0
43042,8634,FC Barcelona,2010-02-22,42.0,30.0,65.0,40.0,70.0,70.0,30.0,70.0
43042,8634,FC Barcelona,2011-02-22,43.0,34.0,59.0,25.0,68.0,67.0,43.0,68.0
43042,8634,FC Barcelona,2012-02-22,24.0,25.0,37.0,24.0,54.0,66.0,63.0,66.0
43042,8634,FC Barcelona,2013-09-20,35.0,32.0,37.0,31.0,35.0,61.0,63.0,65.0
43042,8634,FC Barcelona,2014-09-19,35.0,32.0,37.0,31.0,35.0,61.0,63.0,65.0
43042,8634,FC Barcelona,2015-09-10,36.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
43043,8696,Racing Santander,2010-02-22,45.0,55.0,70.0,70.0,65.0,45.0,55.0,50.0
43043,8696,Racing Santander,2011-02-22,53.0,56.0,73.0,72.0,39.0,47.0,37.0,53.0
43043,8696,Racing Santander,2012-02-22,43.0,44.0,61.0,71.0,50.0,50.0,50.0,68.0
43043,8696,Racing Santander,2013-09-20,47.0,44.0,61.0,71.0,50.0,50.0,50.0,68.0
43043,8696,Racing Santander,2015-09-10,48.0,47.0,53.0,53.0,53.0,51.0,47.0,53.0
43044,8302,Sevilla FC,2010-02-22,30.0,30.0,70.0,60.0,70.0,60.0,70.0,65.0
43044,8302,Sevilla FC,2011-02-22,68.0,58.0,68.0,67.0,71.0,57.0,58.0,68.0
43044,8302,Sevilla FC,2012-02-22,61.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0
43044,8302,Sevilla FC,2013-09-20,65.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0
43044,8302,Sevilla FC,2014-09-19,65.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0
43044,8302,Sevilla FC,2015-09-10,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0
43045,9869,Real Sporting de Gijón,2010-02-22,70.0,55.0,65.0,50.0,70.0,70.0,70.0,55.0
43045,9869,Real Sporting de Gijón,2011-02-22,68.0,53.0,67.0,51.0,65.0,58.0,51.0,55.0
43045,9869,Real Sporting de Gijón,2012-02-22,51.0,43.0,68.0,61.0,44.0,36.0,60.0,39.0
43045,9869,Real Sporting de Gijón,2013-09-20,55.0,43.0,68.0,61.0,44.0,36.0,60.0,39.0
43045,9869,Real Sporting de Gijón,2014-09-19,55.0,43.0,68.0,61.0,44.0,36.0,60.0,39.0
43045,9869,Real Sporting de Gijón,2015-09-10,55.0,50.0,62.0,59.0,38.0,45.0,54.0,41.0
43046,8305,Getafe CF,2010-02-22,30.0,35.0,35.0,50.0,70.0,40.0,30.0,50.0
43046,8305,Getafe CF,2011-02-22,54.0,45.0,38.0,54.0,57.0,59.0,39.0,66.0
43046,8305,Getafe CF,2012-02-22,25.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0
43046,8305,Getafe CF,2013-09-20,29.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0
43046,8305,Getafe CF,2014-09-19,35.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0
43046,8305,Getafe CF,2015-09-10,34.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0
43047,8603,Real Betis Balompié,2010-02-22,45.0,45.0,30.0,50.0,55.0,50.0,45.0,55.0
43047,8603,Real Betis Balompié,2011-02-22,37.0,51.0,68.0,66.0,72.0,42.0,40.0,53.0
43047,8603,Real Betis Balompié,2012-02-22,55.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0
43047,8603,Real Betis Balompié,2013-09-20,59.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0
43047,8603,Real Betis Balompié,2014-09-19,59.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0
43047,8603,Real Betis Balompié,2015-09-10,59.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0
43048,8479,RC Recreativo,2010-02-22,50.0,40.0,40.0,40.0,50.0,35.0,55.0,40.0
43048,8479,RC Recreativo,2011-02-22,45.0,58.0,41.0,42.0,52.0,39.0,39.0,66.0
43048,8479,RC Recreativo,2012-02-22,41.0,54.0,67.0,50.0,23.0,40.0,49.0,62.0
43048,8479,RC Recreativo,2013-09-20,41.0,54.0,45.0,50.0,23.0,40.0,49.0,62.0
43048,8479,RC Recreativo,2014-09-19,41.0,54.0,45.0,50.0,35.0,40.0,49.0,62.0
